gene_id;gene_symbol;PC1;PC2;PC3;PC4
ENSG00000270350;MTND4LP5;-4,56114215115839e-04;3,39546422590811e-04;2,20303213698471e-03;5,80504626114551e-04
ENSG00000237713;ENSG00000237713;-4,56836547090431e-04;6,07180944031645e-04;4,51120235656632e-03;-3,35548529910566e-04
ENSG00000207737;MIR181B2;-4,57196022695539e-04;4,75935366271474e-04;7,26622697625150e-03;6,40552767640312e-04
ENSG00000258699;ENSG00000258699;-4,57929002347471e-04;-1,11021547929734e-04;8,09219586858377e-03;1,07493046935276e-03
ENSG00000171540;OTP;-4,58114849437578e-04;9,97423726594849e-04;1,19301726585392e-03;1,21249861856135e-04
ENSG00000237903;ENSG00000237903;-4,58982346538673e-04;-4,72420062629494e-04;6,42466372498623e-03;3,48536958096420e-03
ENSG00000236182;ENSG00000236182;-4,59075324583262e-04;5,17239171244688e-04;2,53665996758793e-03;4,35975511618090e-04
ENSG00000253343;ENSG00000253343;-4,59142985602383e-04;4,14583889488227e-04;3,23496775849496e-03;9,32811529930082e-05
ENSG00000280166;ENSG00000280166;-4,59172058584596e-04;-4,69955094296301e-04;1,22236713643177e-02;1,06343021663149e-03
ENSG00000115368;WDR75;-4,59328477958837e-04;2,86770642048295e-03;5,63288083329595e-03;2,15476652317103e-03
ENSG00000211858;TRAJ31;-4,59354830469637e-04;-1,92262648587577e-04;3,65124598074986e-03;-6,81959687708881e-04
ENSG00000279770;LINC00552;-4,59412229362131e-04;1,35920796970423e-03;2,01004996660712e-03;2,46216125032539e-03
ENSG00000229243;LINC01981;-4,59913681525266e-04;4,16205942928598e-04;3,35609786957975e-03;1,89680815609061e-04
ENSG00000250733;C8orf17;-4,59944257476518e-04;-7,83604230777608e-04;1,15634845012272e-02;1,97405721215490e-03
ENSG00000275328;ENSG00000275328;-4,60054457672476e-04;7,59803503522673e-04;9,63864728521478e-03;3,55078720216308e-04
ENSG00000251922;LOC124902573;-4,60120570237283e-04;-2,43583237333788e-04;4,42509080235846e-03;-1,79251222487997e-03
ENSG00000252544;RNU6-1282P;-4,60444089887831e-04;3,60202737170400e-04;9,14806520289129e-03;9,62199088235087e-04
ENSG00000225419;RPL21P3;-4,60480071686930e-04;1,05696668925104e-03;5,19606571557537e-03;3,57929789275645e-04
ENSG00000259177;ENSG00000259177;-4,60607343866132e-04;-7,73720278354006e-04;1,19913643285112e-02;9,02930681568781e-04
ENSG00000228955;RPL7AP82;-4,60679246475270e-04;-7,77430460638297e-04;8,08898819680672e-03;9,06720877313391e-04
ENSG00000200120;ENSG00000200120;-4,60739053283391e-04;5,56939108846791e-04;9,03233411670014e-03;9,66653469080745e-05
ENSG00000212123;PRR22;-4,61288965770239e-04;-9,82613542936083e-03;-8,83790898565706e-03;1,30726235321516e-02
ENSG00000207336;RNU6-658P;-4,61428685683555e-04;5,46599726072799e-04;5,49141393738666e-03;6,90806468755420e-04
ENSG00000280060;ENSG00000280060;-4,61498571312364e-04;4,09641226695613e-05;5,59750729544837e-03;3,68177546256749e-04
ENSG00000198466;ZNF587;-4,61587178492482e-04;-6,83380120811903e-03;8,05185534870998e-03;8,54716680144654e-03
ENSG00000238111;RPS13P4;-4,61706915697387e-04;2,39368176800252e-04;7,34598510448937e-03;6,92368068382029e-04
ENSG00000252612;ENSG00000252612;-4,61710940944235e-04;4,37130918240398e-04;4,44629055987686e-03;2,96100612549130e-04
ENSG00000275223;ENSG00000275223;-4,62047165364580e-04;-2,21233560126564e-04;1,24627588841228e-03;6,24882557269886e-03
ENSG00000248722;AK3P4;-4,62707934757266e-04;-7,37622242189543e-04;4,13783414613132e-03;1,46104847516614e-03
ENSG00000217527;ENSG00000217527;-4,62777810246760e-04;6,58639822672000e-04;9,57498487192406e-03;-1,31267393917486e-03
ENSG00000249835;VCAN-AS1;-4,62972108184683e-04;9,93755071245415e-04;1,34404266731948e-02;-2,49380117392699e-03
ENSG00000226049;TLK2P1;-4,62992257258258e-04;1,38473368742444e-03;2,76556213111667e-03;-1,13894146517383e-04
ENSG00000231241;RPS3AP3;-4,63171954293093e-04;7,54435303790509e-04;8,73217076275747e-03;-1,94751569696437e-04
ENSG00000122787;AKR1D1;-4,63278072641601e-04;-3,27685822974546e-03;2,80926000729273e-03;-1,87393397005361e-03
ENSG00000180919;OR56B4;-4,63436064808434e-04;-2,22738262139594e-03;2,02052435690616e-03;1,89849765607954e-03
ENSG00000200560;RNU6-288P;-4,64020928202684e-04;3,15504682024120e-04;5,72039155801101e-03;-2,47810015529103e-04
ENSG00000232142;ENSG00000232142;-4,64030027326103e-04;3,84864846411191e-04;4,35978985619000e-03;5,89615459580581e-04
ENSG00000260361;ENSG00000260361;-4,64256535870739e-04;-6,37410230998330e-03;4,10298330877689e-03;5,60520726778555e-03
ENSG00000168090;COPS6;-4,64290197007943e-04;6,04972079242952e-03;-1,01158321988716e-02;-4,80461113514718e-04
ENSG00000248221;STX18-IT1;-4,64362993150466e-04;2,91523922932714e-04;1,11458749643724e-02;6,73350474553884e-04
ENSG00000163982;OTOP1;-4,64386228650717e-04;4,90242345194029e-04;1,13846821813258e-03;8,46311101965530e-05
ENSG00000273348;ENSG00000273348;-4,65072633296189e-04;-4,66652469363387e-03;2,18983469963475e-03;2,17990707511291e-03
ENSG00000133247;KMT5C;-4,65142205849304e-04;-7,28706494366123e-04;-6,54770920205512e-03;4,77554375544223e-03
ENSG00000269761;ENSG00000269761;-4,65179663654019e-04;7,40504906445480e-04;6,57597066836936e-04;9,89721056912557e-06
ENSG00000168216;LMBRD1;-4,65231892848065e-04;-2,32774482270945e-03;3,90288690571608e-03;-1,34390145808388e-03
ENSG00000149089;APIP;-4,65260072838984e-04;6,82109650573278e-04;1,36773097940546e-03;3,23856505741936e-03
ENSG00000267117;ENSG00000267117;-4,65521394630016e-04;-3,84070972683872e-03;3,92075411238154e-03;3,98597947763289e-03
ENSG00000224707;E2F3-IT1;-4,65603635361479e-04;5,80957720997257e-05;1,34120309176470e-02;1,30754280252786e-03
ENSG00000181518;OR8D4;-4,65797012479808e-04;-3,13742188450530e-03;3,44059939561810e-03;2,10786616160248e-03
ENSG00000212190;RNU6-298P;-4,65802167688501e-04;4,08156268744097e-04;4,69142207159474e-03;4,76585438620498e-04
ENSG00000240846;RPS15P9;-4,65931954618875e-04;5,96424874781850e-04;-1,87980047591604e-03;-1,76866515639456e-04
ENSG00000242559;RN7SL144P;-4,66069514213626e-04;6,65247154752114e-05;9,49415375149157e-03;6,55466369025278e-04
ENSG00000240621;ENSG00000240621;-4,66311960646222e-04;-5,79982003435870e-04;3,97925317849579e-03;1,43984392283533e-03
ENSG00000154620;TMSB4Y;-4,66485961119960e-04;-5,57863011742390e-03;-6,26684819541718e-04;1,44276893839490e-03
ENSG00000249448;MTCO1P24;-4,66500832811041e-04;-1,17134733194618e-03;5,55487467128828e-03;1,96387090971300e-03
ENSG00000252782;RNU6-341P;-4,66727580072346e-04;9,16771436807742e-04;1,08299476020098e-02;2,03030210731386e-04
ENSG00000204780;ENSG00000204780;-4,67019850291945e-04;-1,27777860246125e-03;3,87139679669366e-04;-3,06350991332765e-03
ENSG00000168385;SEPTIN2;-4,67065059972810e-04;3,89938915310238e-03;2,51744197153885e-03;-3,26749476431668e-03
ENSG00000243817;RN7SL189P;-4,67254022088525e-04;-1,26703628896247e-03;4,54865354331534e-03;1,67800768103862e-03
ENSG00000148688;RPP30;-4,67328971622565e-04;1,87805886912507e-03;1,15120843365771e-03;6,80235838882648e-04
ENSG00000253562;ENSG00000253562;-4,67504239503213e-04;-2,64035987262839e-04;8,36833898661649e-03;1,39107622203923e-03
ENSG00000100908;EMC9;-4,67570744344741e-04;-8,03119708930264e-05;-1,17231616301135e-02;-8,06461824550090e-05
ENSG00000237329;ENSG00000237329;-4,67570896067629e-04;-2,31553116428394e-04;1,42120105346060e-02;1,34113062522430e-03
ENSG00000143641;GALNT2;-4,68094347206851e-04;2,20051083314796e-03;-4,12996503376335e-03;-3,06863591960689e-03
ENSG00000259532;ENSG00000259532;-4,68293975887793e-04;-5,60699036618486e-04;1,10249189086971e-02;9,38000014797736e-04
ENSG00000213171;LINGO4;-4,68498364974940e-04;-6,00560242406155e-03;6,39267914563689e-04;-6,36779312490444e-04
ENSG00000249558;RCC2P4;-4,68522731387869e-04;5,14698836862020e-04;7,60065898400932e-03;6,76904443876085e-04
ENSG00000256975;ENSG00000256975;-4,68568257695345e-04;3,03775893130723e-04;3,52669137042067e-03;-1,61549413164306e-04
ENSG00000110583;NAA40;-4,68614465979708e-04;-5,78213533985813e-03;-7,15706303713665e-04;4,72001946769100e-03
ENSG00000271654;ENSG00000271654;-4,68616388061134e-04;-2,28851107800879e-03;-3,56196786009051e-04;1,18224389346254e-03
ENSG00000242197;RPL37P14;-4,68980459181324e-04;-6,21144168522950e-04;1,00487364947782e-02;1,21221930295066e-03
ENSG00000170279;C7orf33;-4,69057570028581e-04;6,32374443790620e-04;1,64622440159342e-03;2,30355546638704e-05
ENSG00000179133;C10orf67;-4,69576700532526e-04;-1,40862785536267e-03;1,67637641591084e-03;2,04055884569451e-03
ENSG00000196693;ZNF33B;-4,69712955638977e-04;-1,57086073033225e-03;7,62554337205650e-03;6,54860446196116e-03
ENSG00000225354;RPL7AP52;-4,69756896966463e-04;-1,63519121559211e-03;1,39081013728725e-03;1,24352258949345e-03
ENSG00000200397;ENSG00000200397;-4,69812098758367e-04;3,92608564222243e-04;8,14535236376852e-03;3,78517403072160e-04
ENSG00000267676;ENSG00000267676;-4,70507240101085e-04;-1,95513022057713e-03;-6,82230960790418e-04;1,86602152840261e-03
ENSG00000224340;RPL21P21;-4,70708357161930e-04;-9,04948139580229e-05;6,68759393825807e-03;8,89305174710776e-04
ENSG00000230817;LINC01362;-4,71059687464193e-04;-9,66077695180475e-04;8,14422076316075e-03;8,20432885592385e-04
ENSG00000165572;KBTBD6;-4,71140330453520e-04;6,38591515848449e-03;4,06859338447298e-03;-2,08044767317111e-04
ENSG00000161618;ALDH16A1;-4,71355064674529e-04;-4,42104147305702e-03;-1,21619319361236e-02;1,97089776615365e-03
ENSG00000242163;ENSG00000242163;-4,71384099180604e-04;1,14225719143055e-03;2,98484147145298e-03;2,85458920273664e-05
ENSG00000259396;ENSG00000259396;-4,71420089767388e-04;2,80045856544448e-04;6,01759863634660e-03;5,40106412521546e-04
ENSG00000234159;ENSG00000234159;-4,71438542564715e-04;-1,87343400301920e-05;7,86806221837304e-03;9,48155018944566e-04
ENSG00000250914;ENSG00000250914;-4,71934065351465e-04;-7,33872824855060e-04;3,96001281985646e-03;1,47845204055864e-03
ENSG00000223575;ENSG00000223575;-4,71951809779916e-04;7,92368178755887e-04;3,61965935668239e-03;1,11356606518678e-04
ENSG00000138152;BTBD16;-4,72473452069824e-04;1,05256153091836e-02;6,52972821010529e-04;3,71189195912143e-03
ENSG00000244044;RN7SL735P;-4,72474599464398e-04;4,01712367655661e-04;9,62337600498504e-03;5,18942937753110e-04
ENSG00000111783;RFX4;-4,72592549401310e-04;-7,25825834683633e-04;3,63870380253874e-03;9,82304159076569e-04
ENSG00000264340;ENSG00000264340;-4,72757474655218e-04;5,13785736530047e-04;1,04910496313856e-03;-4,05648410876064e-05
ENSG00000213711;ENSG00000213711;-4,72996619837969e-04;1,25070077276418e-03;-1,66881768152150e-03;8,82253013952097e-04
ENSG00000251111;ENSG00000251111;-4,73009785957808e-04;2,79595665943746e-04;6,39767902439834e-03;5,23555810901280e-04
ENSG00000099817;POLR2E;-4,73397875777487e-04;2,62586817320142e-03;-1,23059246058551e-02;-7,64610226113106e-05
ENSG00000150403;TMCO3;-4,73448050382007e-04;2,12928086726966e-03;7,02520225960596e-04;-2,39750201217413e-03
ENSG00000147274;RBMX;-4,74089831155189e-04;1,44741334405577e-03;1,93952771675575e-03;2,00851679244844e-03
ENSG00000163517;HDAC11;-4,74198201914680e-04;1,40437507147889e-03;-7,04681623479482e-03;3,93753993352641e-03
ENSG00000283673;MIR4531;-4,74556272418717e-04;5,17543349683038e-04;4,84573837047150e-03;-2,74167447307072e-06
ENSG00000257159;ENSG00000257159;-4,74676774414809e-04;-1,60155217637420e-03;3,67829126594288e-03;1,74550966329077e-03
ENSG00000231744;ENSG00000231744;-4,75095155935511e-04;2,96816077582226e-04;4,96466662168224e-03;8,50730526338007e-04
ENSG00000223816;ENSG00000223816;-4,75126671936496e-04;-8,57147698450834e-04;5,38820531564867e-05;-2,38651451905412e-03
ENSG00000196961;AP2A1;-4,75193062300880e-04;2,19621211924668e-03;-8,60451305765839e-03;-1,83622526942472e-03
ENSG00000248288;ENSG00000248288;-4,75630151300893e-04;9,63853059193615e-04;7,30964242928571e-03;-1,36190725398771e-07
ENSG00000257070;ENSG00000257070;-4,75863822976224e-04;-6,04825383987735e-04;5,11168514039335e-03;1,40327420302410e-03
ENSG00000180822;PSMG4;-4,76116472876329e-04;1,57006784949305e-03;-1,63100631293954e-03;5,17913626598180e-03
ENSG00000236580;ENSG00000236580;-4,76167907138024e-04;8,47702024707015e-04;2,54600908971363e-03;5,36113158036394e-04
ENSG00000236472;ENSG00000236472;-4,76303697176787e-04;2,71073726518170e-04;4,11985319820122e-03;1,52865874837361e-04
ENSG00000271288;ENSG00000271288;-4,76529472939315e-04;-4,63417607689442e-03;4,81770848151360e-04;-3,49633881527590e-03
ENSG00000211883;TRAJ6;-4,76618585641872e-04;-5,81088956376063e-04;4,24092492094385e-03;-1,64971219836216e-03
ENSG00000274064;ENSG00000274064;-4,76757856349637e-04;1,50630802984192e-04;9,16871675872997e-03;1,28074471292693e-03
ENSG00000271537;ENSG00000271537;-4,76837364582674e-04;1,79086188160674e-03;3,95636249337410e-03;1,03257656524143e-03
ENSG00000252452;RNU6-107P;-4,76996430883285e-04;4,23330934209312e-04;1,18698012634372e-02;1,11586716502323e-03
ENSG00000274111;MIR6777;-4,77121368517108e-04;3,36960964048380e-04;9,18433490772633e-04;4,96294592984890e-05
ENSG00000269378;ENSG00000269378;-4,77172950473463e-04;4,29947025972798e-03;9,31037399982389e-04;-4,95414496222837e-03
ENSG00000130522;JUND;-4,77270090623880e-04;6,34215330861223e-05;-7,44205333353162e-03;-8,76241662610115e-04
ENSG00000200428;ENSG00000200428;-4,77546511746676e-04;-5,86017771204682e-05;6,91223800916884e-03;2,90362435903598e-04
ENSG00000229332;ENSG00000229332;-4,77904611439658e-04;3,66130066125979e-04;1,78263448426725e-03;-3,93155683771281e-05
ENSG00000269560;ENSG00000269560;-4,78229606349809e-04;-1,92667944969624e-03;1,03239318912617e-02;3,45683565856432e-03
ENSG00000259094;ENSG00000259094;-4,78762817688801e-04;1,07324714097587e-03;5,26489832326633e-03;-2,96175319798696e-03
ENSG00000109180;OCIAD1;-4,78869224211286e-04;-3,87340567672412e-04;1,96262609835528e-03;1,64099355547016e-03
ENSG00000248114;ENSG00000248114;-4,79363129875453e-04;-3,32507922431320e-03;4,62136565887578e-03;2,70007312529643e-03
ENSG00000171680;PLEKHG5;-4,79581556156959e-04;-2,65033924972645e-03;-4,89157370927758e-03;1,37867635314956e-03
ENSG00000286167;ENSG00000286167;-4,79719908471966e-04;-4,36159986463834e-04;1,92603432630430e-03;-9,06614090576227e-04
ENSG00000125999;BPIFB1;-4,79970874665444e-04;6,73377308963888e-04;2,90492237335873e-03;-2,81969403044537e-03
ENSG00000248362;ENSG00000248362;-4,79998351935001e-04;1,91886107593668e-03;5,40931353866926e-03;-3,21582504483032e-03
ENSG00000286663;ENSG00000286663;-4,80032431188036e-04;2,82540823515003e-04;1,45871164357308e-03;-8,01495203430348e-04
ENSG00000253335;ENSG00000253335;-4,80087359825275e-04;-9,25376130478104e-05;1,14382826835217e-02;3,52947507370676e-04
ENSG00000081026;MAGI3;-4,80914177617301e-04;-6,47357114535252e-03;7,15918849754644e-03;4,89572188118654e-03
ENSG00000132031;MATN3;-4,81046346361635e-04;7,52110755877814e-03;4,77875653644545e-03;-1,72141645681633e-02
ENSG00000223496;EXOSC6;-4,82517889521242e-04;1,40488045256277e-03;1,25116867013890e-03;3,46318489569305e-03
ENSG00000244234;GMCL2;-4,82711981741248e-04;2,95421695957778e-04;1,75179849819676e-03;2,80762472599304e-04
ENSG00000278993;ENSG00000278993;-4,83196671502180e-04;-2,10968716578439e-03;-5,30772343054898e-04;3,90817457648990e-03
ENSG00000249779;ENSG00000249779;-4,83341878142483e-04;2,49901432794122e-04;1,13154155631083e-03;-2,82415540014858e-04
ENSG00000212205;ENSG00000212205;-4,83463818385724e-04;4,07450272818502e-04;9,39984163795087e-03;1,04914343547600e-04
ENSG00000200355;LOC124900555;-4,83689321196561e-04;5,47363668998272e-04;1,07999767799177e-02;5,87996128543886e-04
ENSG00000145375;AFG2A;-4,83700305240169e-04;5,12687799565593e-03;1,13280106675562e-02;-2,89562476366312e-03
ENSG00000204569;PPP1R10;-4,83710653286921e-04;3,80721510936859e-04;-1,71835242361123e-03;2,14761944614197e-03
ENSG00000226180;LOC100129215;-4,84487748741552e-04;-8,36637656214053e-04;7,08623887686638e-04;1,95620035869000e-03
ENSG00000285957;ENSG00000285957;-4,84551301913252e-04;-2,35801243856750e-03;2,36955861428371e-03;1,52098266385406e-04
ENSG00000270190;ENSG00000270190;-4,84630387687599e-04;1,08007123329826e-03;7,76543226393790e-03;-9,13259597857860e-04
ENSG00000231788;RPL31P50;-4,84677477532080e-04;1,53967506182420e-03;2,35869047270043e-03;-3,34369820455869e-04
ENSG00000237551;RPL21P74;-4,84962020319152e-04;5,60761375622929e-04;6,80862559605830e-03;9,87529899341179e-05
ENSG00000253467;ENSG00000253467;-4,85248661402479e-04;-4,21963643626346e-03;-1,52562546921494e-06;-3,19760748860292e-03
ENSG00000267077;ENSG00000267077;-4,85415863553699e-04;-1,63507195004644e-03;-3,40951110603585e-03;2,75687201755330e-03
ENSG00000252739;RNU7-151P;-4,85944711237925e-04;6,27722138653535e-04;3,97795043764712e-03;6,75670731836394e-04
ENSG00000232568;ENSG00000232568;-4,85958026533770e-04;4,35800977445804e-04;6,27113462975390e-03;8,99290038725466e-04
ENSG00000285969;ENSG00000285969;-4,86154238521279e-04;6,28334649127177e-04;8,82513400884319e-04;-7,84682076719669e-04
ENSG00000239005;LOC124900188;-4,86253305255110e-04;4,03429551064523e-04;4,34891215849058e-03;6,99106438834863e-04
ENSG00000272028;RNU6-87P;-4,86404437257657e-04;5,69293254258757e-04;6,03653898081320e-03;5,23929947657035e-04
ENSG00000112130;RNF8;-4,86712391972097e-04;4,05209792018311e-03;6,24873075099079e-04;6,56332077187477e-04
ENSG00000242531;ENSG00000242531;-4,87419940236505e-04;1,29943619307226e-04;9,46155582126454e-03;1,42700559650476e-03
ENSG00000177181;RIMKLA;-4,87572657723268e-04;-5,35579639072302e-03;-2,56916361836941e-03;5,14886310840752e-03
ENSG00000236073;ENSG00000236073;-4,87642901312947e-04;2,10103375627639e-04;7,35685580626982e-03;4,06025223543175e-04
ENSG00000162298;SYVN1;-4,87740549254551e-04;-2,79721867846570e-03;-5,06124668153589e-03;1,43947723349776e-04
ENSG00000260792;LINC02280;-4,88276423660589e-04;-3,78900073051271e-03;4,86455519975255e-03;3,58754007614201e-03
ENSG00000244384;RN7SL359P;-4,88364473618933e-04;4,59937170207017e-04;7,54108609708992e-03;-3,86962064016651e-04
ENSG00000259204;ENSG00000259204;-4,88546060912263e-04;3,19249606896983e-04;8,12483563467339e-03;6,63155160518085e-04
ENSG00000222414;RNU2-59P;-4,88631136293461e-04;6,15834502611011e-04;1,45818572862730e-02;7,09462401730495e-04
ENSG00000279474;ENSG00000279474;-4,88795766906015e-04;2,94925241205553e-04;3,60883109884188e-03;1,17556121577112e-03
ENSG00000239468;RN7SL569P;-4,88955735416894e-04;2,79441984785797e-04;4,31966441032137e-03;6,91330901822888e-04
ENSG00000241777;ENSG00000241777;-4,89080599822733e-04;-2,05985883246223e-03;4,36939186168800e-04;1,40358010993511e-03
ENSG00000221083;LOC124900452;-4,89089150008884e-04;1,45659745965347e-03;4,98143712161849e-03;9,72676110484043e-04
ENSG00000183309;ZNF623;-4,89144681147542e-04;3,09185755558892e-03;4,38641531913972e-03;2,90262562142478e-03
ENSG00000251556;ENSG00000251556;-4,89530867837944e-04;5,58385711058773e-04;3,31180313588049e-03;1,57072287833369e-04
ENSG00000227002;ENSG00000227002;-4,89591046011399e-04;2,30807596844408e-05;9,56822434990325e-03;5,15228009727173e-04
ENSG00000112339;HBS1L;-4,90101072567027e-04;4,68195896768108e-03;5,13533141776676e-03;-5,99779072872075e-04
ENSG00000125255;SLC10A2;-4,90338337504658e-04;-1,27590362588837e-02;8,99826220334460e-04;3,93868315121512e-03
ENSG00000274093;ENSG00000274093;-4,90532322428436e-04;-5,64911982016765e-04;1,68575303746110e-02;2,08789847113921e-03
ENSG00000284717;ENSG00000284717;-4,91266922231241e-04;-1,65120511809860e-03;4,50994147138962e-03;6,06997873545161e-04
ENSG00000233539;LOC730338;-4,91489927843312e-04;6,06826269426694e-04;2,47392979212713e-03;-1,76667557738755e-03
ENSG00000261714;ENSG00000261714;-4,91517722116807e-04;-9,45421305026348e-06;9,94183545453047e-03;1,10091640667250e-03
ENSG00000237124;MTND2P11;-4,91533997177429e-04;-8,79692516235323e-04;9,48449844675447e-03;1,68487283638170e-03
ENSG00000276934;ENSG00000276934;-4,91989965660250e-04;-3,10218713275340e-03;9,85259431404623e-03;2,11340951478433e-03
ENSG00000237452;MEIOSIN;-4,92136076162569e-04;1,75474223462899e-03;-1,87603638711728e-04;7,97136291445361e-04
ENSG00000279197;ENSG00000279197;-4,92331900461210e-04;2,31725820935861e-04;2,87201805653402e-03;-2,68223705561803e-04
